NUMERO;DATA;IMPONIBILE;IVA;TOTALE
FT-2021-19406;15/10/2021;8639.11;1900.60;10539.71
FT-2021-19421;25/03/2021;8456.49;1860.43;10316.92
FT-2021-19426;01/07/2021;1402.81;308.62;1711.43
FT-2021-19442;25/09/2021;2701.59;594.35;3295.94
FT-2021-19495;05/08/2021;5870.02;1291.40;7161.42
FT-2021-19564;25/09/2021;2011.88;442.61;2454.49
FT-2021-19574;30/11/2021;2492.39;548.33;3040.72
FT-2021-19595;18/11/2021;2959.87;651.17;3611.04
FT-2021-19616;24/10/2021;4917.87;1081.93;5999.80
FT-2021-19633;26/04/2021;8658.02;1904.76;10562.78
FT-2021-19695;22/04/2021;2126.09;467.74;2593.83
FT-2021-19744;22/05/2021;10874.27;2392.34;13266.61
FT-2021-19763;26/07/2021;15255.19;3356.14;18611.33
FT-2021-19788;25/10/2021;1687.43;371.23;2058.66
FT-2021-19827;12/11/2021;10620.76;2336.57;12957.33
FT-2021-19873;05/07/2021;9639.27;2120.64;11759.91
FT-2021-19900;03/07/2021;6174.99;1358.50;7533.49
FT-2021-19912;23/06/2021;4128.99;908.38;5037.37
FT-2021-19914;18/07/2021;2931.11;644.84;3575.95
FT-2021-19934;08/12/2021;8852.93;1947.64;10800.57
FT-2021-20017;04/03/2021;6882.18;1514.08;8396.26
FT-2021-20035;19/04/2021;8648.51;1902.67;10551.18
FT-2021-20088;17/09/2021;9482.91;2086.24;11569.15
FT-2021-20096;20/07/2021;5749.60;1264.91;7014.51
FT-2021-20113;06/01/2021;1175.97;258.71;1434.68
FT-2021-20127;17/09/2021;5766.75;1268.68;7035.43
FT-2021-20136;15/08/2021;9738.15;2142.39;11880.54
FT-2021-20179;05/05/2021;8033.48;1767.37;9800.85
FT-2021-20241;05/11/2021;4344.04;955.69;5299.73
FT-2021-20252;02/05/2021;5760.02;1267.20;7027.22
FT-2021-20277;14/04/2021;9339.84;2054.76;11394.60
FT-2021-20320;02/12/2021;14145.74;3112.06;17257.80
FT-2021-20328;28/07/2021;3260.68;717.35;3978.03
FT-2021-20343;12/02/2021;1768.69;389.11;2157.80
FT-2021-20393;27/07/2021;9135.89;2009.90;11145.79
FT-2021-20420;06/11/2021;4694.90;1032.88;5727.78
FT-2021-20428;11/05/2021;6051.97;1331.43;7383.40
FT-2021-20514;16/04/2021;4969.55;1093.30;6062.85
FT-2021-20553;19/07/2021;2227.75;490.11;2717.86
FT-2021-20562;06/10/2021;4308.65;947.90;5256.55
FT-2021-20640;19/07/2021;3909.92;860.18;4770.10
FT-2021-20647;21/05/2021;12168.23;2677.01;14845.24
FT-2021-20691;12/05/2021;4936.72;1086.08;6022.80
FT-2021-20797;24/04/2021;3663.44;805.96;4469.40
FT-2021-20802;27/12/2021;4994.06;1098.69;6092.75
FT-2021-20815;10/11/2021;7691.89;1692.22;9384.11
FT-2021-20825;02/08/2021;5987.98;1317.36;7305.34
FT-2021-20845;13/08/2021;4816.01;1059.52;5875.53
FT-2021-20870;26/11/2021;2800.79;616.17;3416.96
FT-2021-20901;16/07/2021;15214.73;3347.24;18561.97
FT-2021-20959;14/01/2021;3519.21;774.23;4293.44
FT-2021-20960;04/03/2021;10483.11;2306.28;12789.39
FT-2021-20974;09/05/2021;4432.53;975.16;5407.69
FT-2021-20975;05/07/2021;8801.40;1936.31;10737.71
FT-2021-21074;10/11/2021;8590.18;1889.84;10480.02
FT-2021-21121;22/07/2021;11525.82;2535.68;14061.50
FT-2021-21146;22/12/2021;7329.10;1612.40;8941.50
FT-2021-21168;09/02/2021;4809.09;1058.00;5867.09
FT-2021-21179;22/06/2021;7232.15;1591.07;8823.22
FT-2021-21184;31/12/2021;2996.38;659.20;3655.58
FT-2021-21232;17/08/2021;6374.91;1402.48;7777.39
FT-2021-21258;03/11/2021;3723.00;819.06;4542.06
FT-2021-21262;10/10/2021;2277.69;501.09;2778.78
FT-2021-21267;25/11/2021;274.05;60.29;334.34
FT-2021-21336;09/03/2021;13590.48;2989.91;16580.39
FT-2021-21359;06/06/2021;9665.67;2126.45;11792.12
FT-2021-21414;28/11/2021;12707.99;2795.76;15503.75
FT-2021-21415;19/07/2021;13045.65;2870.04;15915.69
FT-2021-21443;17/10/2021;12248.71;2694.72;14943.43
FT-2021-21464;29/06/2021;7191.90;1582.22;8774.12
FT-2021-21484;17/09/2021;2850.45;627.10;3477.55
FT-2021-21520;12/10/2021;4734.40;1041.57;5775.97
FT-2021-21538;06/12/2021;2150.70;473.15;2623.85
FT-2021-21604;06/10/2021;8988.52;1977.47;10965.99
FT-2021-21618;19/02/2021;10204.71;2245.04;12449.75
FT-2021-21625;07/01/2022;6724.64;1479.42;8204.06
FT-2021-21633;01/09/2021;7835.37;1723.78;9559.15
FT-2021-21671;30/05/2021;9705.89;2135.30;11841.19
FT-2021-21674;08/04/2021;14653.66;3223.81;17877.47
FT-2021-21703;29/01/2021;1906.76;419.49;2326.25
FT-2021-21714;10/07/2021;5003.14;1100.69;6103.83
FT-2021-21744;10/06/2021;5282.78;1162.21;6444.99
FT-2021-21746;01/11/2021;3945.93;868.10;4814.03
FT-2021-21774;28/04/2021;4786.46;1053.02;5839.48
FT-2021-21784;03/12/2021;4225.93;929.70;5155.63
FT-2021-21818;26/02/2021;8733.48;1921.37;10654.85
FT-2021-21827;23/07/2021;16393.04;3606.47;19999.51
FT-2021-21839;10/06/2021;4886.55;1075.04;5961.59
FT-2021-21877;13/02/2021;17758.37;3906.84;21665.21
FT-2021-21924;01/10/2021;3996.83;879.30;4876.13
FT-2021-22032;23/09/2021;2872.05;631.85;3503.90
FT-2021-22035;01/07/2021;6394.88;1406.87;7801.75
FT-2021-22070;06/02/2021;12941.04;2847.03;15788.07
FT-2021-22081;10/08/2021;5880.90;1293.80;7174.70
FT-2021-22090;11/09/2021;3440.15;756.83;4196.98
FT-2021-22188;26/08/2021;6695.48;1473.01;8168.49
FT-2021-22191;25/07/2021;5561.23;1223.47;6784.70
FT-2021-22213;14/11/2021;13189.36;2901.66;16091.02
FT-2021-22227;13/10/2021;822.35;180.92;1003.27
FT-2021-22340;23/04/2021;9695.20;2132.94;11828.14
FT-2021-22380;04/08/2021;9446.83;2078.30;11525.13
FT-2021-22401;15/03/2021;5796.29;1275.18;7071.47
FT-2021-22411;25/10/2021;7131.84;1569.00;8700.84
FT-2021-22444;06/08/2021;4846.60;1066.25;5912.85
FT-2021-22453;05/08/2021;8358.86;1838.95;10197.81
FT-2021-22492;15/02/2021;1422.08;312.86;1734.94
FT-2021-22568;27/07/2021;14609.72;3214.14;17823.86
FT-2021-22584;22/06/2021;7110.17;1564.24;8674.41
FT-2021-22653;11/10/2021;11635.71;2559.86;14195.57
FT-2021-22679;20/06/2021;3325.78;731.67;4057.45
FT-2021-22721;04/09/2021;5784.69;1272.63;7057.32
FT-2021-22735;05/08/2021;5211.54;1146.54;6358.08
FT-2021-22749;20/06/2021;8246.41;1814.21;10060.62
FT-2021-22815;08/12/2021;8508.45;1871.86;10380.31
FT-2021-22818;07/01/2021;13978.96;3075.37;17054.33
FT-2021-22860;11/03/2021;5442.29;1197.30;6639.59
FT-2021-22872;23/04/2021;7589.41;1669.67;9259.08
FT-2021-22884;25/05/2021;1185.60;260.83;1446.43
FT-2021-22949;07/12/2021;14290.98;3144.02;17435.00
FT-2021-22952;21/11/2021;9900.35;2178.08;12078.43
FT-2021-22974;25/05/2021;6829.20;1502.42;8331.62
FT-2021-22992;06/11/2021;3774.99;830.50;4605.49
FT-2021-23028;02/04/2021;8251.53;1815.34;10066.87
FT-2021-23045;31/07/2021;2989.68;657.73;3647.41
FT-2021-23063;09/06/2021;5920.06;1302.41;7222.47
FT-2021-23144;21/05/2021;2532.23;557.09;3089.32
FT-2021-23189;01/01/2022;6875.70;1512.65;8388.35
FT-2021-23240;20/01/2021;5497.25;1209.39;6706.64
FT-2021-23470;05/11/2021;4452.04;979.45;5431.49
FT-2021-23561;25/08/2021;5581.00;1227.82;6808.82
FT-2021-23591;04/08/2021;3974.70;874.43;4849.13
FT-2021-23610;17/11/2021;5865.17;1290.34;7155.51
FT-2021-23615;22/05/2021;11787.38;2593.22;14380.60
FT-2021-23632;17/04/2021;6235.68;1371.85;7607.53
FT-2021-23717;17/10/2021;5719.40;1258.27;6977.67
FT-2021-23743;31/03/2021;12726.48;2799.83;15526.31
FT-2021-23837;19/10/2021;5817.60;1279.87;7097.47
FT-2021-23842;28/09/2021;2213.02;486.86;2699.88
FT-2021-23889;15/07/2021;3008.61;661.89;3670.50
FT-2021-23896;27/02/2021;1518.91;334.16;1853.07
FT-2021-23933;27/03/2021;3770.27;829.46;4599.73
FT-2021-23934;01/02/2021;2260.28;497.26;2757.54
FT-2021-23993;15/07/2021;15816.96;3479.73;19296.69
FT-2021-24024;01/09/2021;3391.00;746.02;4137.02
FT-2021-24042;28/05/2021;669.51;147.29;816.80
FT-2021-24111;09/01/2022;1529.12;336.41;1865.53
FT-2021-24183;21/10/2021;1341.43;295.11;1636.54
FT-2021-24240;21/11/2021;7571.78;1665.79;9237.57
FT-2021-24265;01/10/2021;6217.99;1367.96;7585.95
FT-2021-24302;26/08/2021;11707.36;2575.62;14282.98
FT-2021-24307;06/02/2021;1055.31;232.17;1287.48
FT-2021-24317;03/06/2021;15810.40;3478.29;19288.69
FT-2021-24328;15/04/2021;10675.45;2348.60;13024.05
FT-2021-24374;02/06/2021;5203.95;1144.87;6348.82
FT-2021-24377;17/09/2021;3921.00;862.62;4783.62
FT-2021-24402;05/04/2021;4488.10;987.38;5475.48
FT-2021-24410;26/09/2021;10508.51;2311.87;12820.38
FT-2021-24424;22/03/2021;9497.26;2089.40;11586.66
FT-2021-24497;22/08/2021;6003.96;1320.87;7324.83
FT-2021-24575;01/09/2021;16224.58;3569.41;19793.99
FT-2021-24584;12/09/2021;5206.00;1145.32;6351.32
FT-2021-24600;18/06/2021;2432.86;535.23;2968.09
FT-2021-24622;07/02/2021;11094.08;2440.70;13534.78
FT-2021-24678;10/09/2021;9400.92;2068.20;11469.12
FT-2021-24693;21/11/2021;4533.94;997.47;5531.41
FT-2021-24728;23/02/2021;2798.29;615.62;3413.91
FT-2021-24731;26/02/2021;6479.16;1425.42;7904.58
FT-2021-24739;17/07/2021;2157.19;474.58;2631.77
FT-2021-24747;29/07/2021;2113.43;464.95;2578.38
FT-2021-24778;12/05/2021;2167.53;476.86;2644.39
FT-2021-24852;19/06/2021;4867.64;1070.88;5938.52
FT-2021-24895;31/12/2021;2200.88;484.19;2685.07
FT-2021-24941;02/05/2021;4379.92;963.58;5343.50
FT-2021-24988;16/10/2021;2194.18;482.72;2676.90
FT-2021-24992;16/07/2021;3717.12;817.77;4534.89
FT-2021-24994;25/08/2021;1026.29;225.78;1252.07
FT-2021-25022;10/04/2021;12297.89;2705.54;15003.43
FT-2021-25024;01/04/2021;1465.01;322.30;1787.31
FT-2021-25098;30/12/2021;1327.00;291.94;1618.94
FT-2021-25099;10/02/2021;9051.69;1991.37;11043.06
FT-2021-25208;06/02/2021;3514.16;773.12;4287.28
FT-2021-25295;08/02/2021;4925.65;1083.64;6009.29
FT-2021-25305;22/05/2021;4232.51;931.15;5163.66
FT-2021-25340;14/11/2021;10332.65;2273.18;12605.83
FT-2021-25374;01/02/2021;7855.38;1728.18;9583.56
FT-2021-25377;21/03/2021;4726.24;1039.77;5766.01
FT-2021-25378;08/10/2021;4493.83;988.64;5482.47
FT-2021-25383;29/04/2021;5130.27;1128.66;6258.93
FT-2021-25410;10/03/2021;5710.58;1256.33;6966.91
FT-2021-25454;14/08/2021;11758.82;2586.94;14345.76
FT-2021-25478;02/06/2021;10720.57;2358.53;13079.10
FT-2021-25500;11/01/2021;8249.96;1814.99;10064.95
FT-2021-25539;27/03/2021;4687.80;1031.32;5719.12
FT-2021-25576;05/02/2021;11925.60;2623.63;14549.23
FT-2021-25608;23/09/2021;13229.08;2910.40;16139.48
FT-2021-25690;11/06/2021;3615.87;795.49;4411.36
FT-2021-25697;22/05/2021;1173.08;258.08;1431.16
FT-2021-25751;09/09/2021;1676.57;368.85;2045.42
FT-2021-25756;17/08/2021;6845.90;1506.10;8352.00
FT-2021-25801;23/12/2021;6448.31;1418.63;7866.94
FT-2021-25804;07/03/2021;9747.09;2144.36;11891.45
FT-2021-25806;17/02/2021;2285.46;502.80;2788.26
FT-2021-25869;13/07/2021;4254.95;936.09;5191.04
FT-2021-25878;09/02/2021;3446.37;758.20;4204.57
FT-2021-25973;28/08/2021;7899.91;1737.98;9637.89
FT-2021-25981;15/06/2021;8330.59;1832.73;10163.32
FT-2021-26020;27/05/2021;4533.68;997.41;5531.09
FT-2021-26032;28/10/2021;13804.76;3037.05;16841.81
FT-2021-26065;28/08/2021;8189.11;1801.60;9990.71
FT-2021-26123;03/12/2021;2406.58;529.45;2936.03
FT-2021-26125;29/04/2021;5468.61;1203.09;6671.70
FT-2021-26143;10/08/2021;14096.14;3101.15;17197.29
FT-2021-26222;03/09/2021;2547.43;560.43;3107.86
FT-2021-26230;13/12/2021;890.91;196.00;1086.91
FT-2021-26298;26/07/2021;8628.14;1898.19;10526.33
FT-2021-26423;17/09/2021;6166.83;1356.70;7523.53
FT-2021-26435;21/08/2021;3866.97;850.73;4717.70
FT-2021-26448;15/11/2021;8219.91;1808.38;10028.29
FT-2021-26498;22/03/2021;14631.40;3218.91;17850.31
FT-2021-26612;28/05/2021;4080.16;897.64;4977.80
FT-2021-26623;31/07/2021;3770.95;829.61;4600.56
FT-2021-26649;17/08/2021;2279.80;501.56;2781.36
FT-2021-26736;19/08/2021;7075.42;1556.59;8632.01
FT-2021-26746;06/10/2021;14084.15;3098.51;17182.66
FT-2021-26812;17/09/2021;2583.77;568.43;3152.20
FT-2021-26900;28/05/2021;10776.45;2370.82;13147.27
FT-2021-26950;11/02/2021;8730.23;1920.65;10650.88
FT-2021-26982;26/05/2021;10152.45;2233.54;12385.99
FT-2021-27008;07/10/2021;9961.29;2191.48;12152.77
FT-2021-27018;25/12/2021;1468.63;323.10;1791.73
FT-2021-27037;02/05/2021;998.95;219.77;1218.72
FT-2021-27077;06/12/2021;12924.07;2843.30;15767.37
FT-2021-27079;25/10/2021;15079.53;3317.50;18397.03
FT-2021-27086;14/10/2021;2786.32;612.99;3399.31
FT-2021-27183;15/11/2021;1643.71;361.62;2005.33
FT-2021-27193;16/07/2021;2732.22;601.09;3333.31
FT-2021-27303;30/05/2021;8426.92;1853.92;10280.84
FT-2021-27379;23/09/2021;7279.44;1601.48;8880.92
FT-2021-27433;01/09/2021;4276.34;940.79;5217.13
FT-2021-27528;21/08/2021;7687.49;1691.25;9378.74
FT-2021-27537;28/06/2021;1907.92;419.74;2327.66
FT-2021-27581;05/02/2021;5680.53;1249.72;6930.25
FT-2021-27624;10/12/2021;6716.60;1477.65;8194.25
FT-2021-27626;21/12/2021;866.11;190.54;1056.65
FT-2021-27667;07/01/2022;10690.46;2351.90;13042.36
FT-2021-27686;24/08/2021;12894.10;2836.70;15730.80
FT-2021-27734;05/04/2021;4391.21;966.07;5357.28
FT-2021-27735;16/12/2021;4035.87;887.89;4923.76
FT-2021-27767;16/11/2021;12773.48;2810.17;15583.65
FT-2021-27815;23/07/2021;4587.07;1009.16;5596.23
FT-2021-27846;15/01/2021;11291.03;2484.03;13775.06
FT-2021-27858;16/10/2021;690.82;151.98;842.80
FT-2021-27859;28/05/2021;14592.66;3210.39;17803.05
FT-2021-27964;21/04/2021;9863.96;2170.07;12034.03
FT-2021-27970;16/10/2021;978.60;215.29;1193.89
FT-2021-27994;09/10/2021;5610.31;1234.27;6844.58
FT-2021-28051;01/05/2021;3201.12;704.25;3905.37
FT-2021-28059;21/07/2021;9636.62;2120.06;11756.68
FT-2021-28090;24/11/2021;2384.56;524.60;2909.16
FT-2021-28097;05/01/2021;8732.97;1921.25;10654.22
FT-2021-28099;20/10/2021;2531.75;556.99;3088.74
FT-2021-28121;10/10/2021;4818.51;1060.07;5878.58
FT-2021-28166;07/02/2021;2979.78;655.55;3635.33
FT-2021-28235;05/09/2021;4184.19;920.52;5104.71
FT-2021-28301;04/09/2021;6958.58;1530.89;8489.47
FT-2021-28340;18/11/2021;3686.97;811.13;4498.10
FT-2021-28371;14/05/2021;1664.96;366.29;2031.25
FT-2021-28376;06/08/2021;2866.54;630.64;3497.18
FT-2021-28403;28/06/2021;2087.92;459.34;2547.26
FT-2021-28440;18/09/2021;3694.72;812.84;4507.56
FT-2021-28467;31/03/2021;3277.51;721.05;3998.56
FT-2021-28470;11/06/2021;8667.21;1906.79;10574.00
FT-2021-28471;18/01/2021;2977.91;655.14;3633.05
FT-2021-28496;12/01/2021;6229.94;1370.59;7600.53
FT-2021-28529;23/08/2021;10160.46;2235.30;12395.76
FT-2021-28550;27/09/2021;4976.95;1094.93;6071.88
FT-2021-28560;26/03/2021;8579.63;1887.52;10467.15
FT-2021-28618;30/03/2021;7310.77;1608.37;8919.14
FT-2021-28621;26/04/2021;3073.02;676.06;3749.08
FT-2021-28628;22/10/2021;2821.90;620.82;3442.72
FT-2021-28662;28/11/2021;6585.18;1448.74;8033.92
FT-2021-28677;19/07/2021;1428.66;314.31;1742.97
FT-2021-28719;31/07/2021;7396.16;1627.16;9023.32
FT-2021-28721;03/09/2021;2243.27;493.52;2736.79
FT-2021-28747;20/07/2021;4063.31;893.93;4957.24
FT-2021-28825;22/01/2021;7317.50;1609.85;8927.35
FT-2021-28890;30/04/2021;4645.39;1021.99;5667.38
FT-2021-29007;10/10/2021;12021.32;2644.69;14666.01
FT-2021-29064;06/01/2022;14042.42;3089.33;17131.75
FT-2021-29076;14/09/2021;8929.50;1964.49;10893.99
FT-2021-29093;26/07/2021;12624.28;2777.34;15401.62
FT-2021-29130;26/06/2021;3044.64;669.82;3714.46
FT-2021-29172;08/04/2021;6383.63;1404.40;7788.03
FT-2021-29177;03/12/2021;10646.00;2342.12;12988.12
FT-2021-29265;16/11/2021;6862.23;1509.69;8371.92
FT-2021-29363;03/03/2021;7289.54;1603.70;8893.24
FT-2021-29504;25/11/2021;11984.88;2636.67;14621.55
FT-2021-29506;02/09/2021;4444.37;977.76;5422.13
FT-2021-29512;19/08/2021;1742.01;383.24;2125.25
FT-2021-29529;06/04/2021;289.96;63.79;353.75
FT-2021-29539;02/04/2021;3979.87;875.57;4855.44
FT-2021-29548;31/08/2021;8771.64;1929.76;10701.40
FT-2021-29590;12/09/2021;705.24;155.15;860.39
FT-2021-29591;12/07/2021;4063.54;893.98;4957.52
FT-2021-29649;20/08/2021;2823.05;621.07;3444.12
FT-2021-29651;24/05/2021;9449.71;2078.94;11528.65
FT-2021-29672;30/08/2021;9518.60;2094.09;11612.69
FT-2021-29676;20/10/2021;11073.81;2436.24;13510.05
FT-2021-29712;12/08/2021;3778.21;831.21;4609.42
FT-2021-29718;02/10/2021;2858.55;628.88;3487.43
FT-2021-29752;11/02/2021;3118.83;686.14;3804.97
FT-2021-29815;22/01/2021;1079.74;237.54;1317.28
FT-2021-29894;15/12/2021;7595.48;1671.01;9266.49
FT-2021-29903;04/10/2021;4202.46;924.54;5127.00
FT-2021-29910;13/05/2021;5103.51;1122.77;6226.28
FT-2021-29938;13/02/2021;425.67;93.65;519.32
FT-2021-29961;15/08/2021;1344.55;295.80;1640.35
FT-2021-29968;03/03/2021;1784.41;392.57;2176.98
FT-2021-30002;16/02/2021;4866.50;1070.63;5937.13
FT-2021-30036;08/04/2021;4995.56;1099.02;6094.58
FT-2021-30088;06/09/2021;12698.82;2793.74;15492.56
FT-2021-30147;03/06/2021;7760.65;1707.34;9467.99
FT-2021-30172;17/09/2021;2897.41;637.43;3534.84
FT-2021-30190;13/03/2021;13883.35;3054.34;16937.69
FT-2021-30243;23/12/2021;9278.61;2041.29;11319.90
FT-2021-30327;31/12/2021;2073.94;456.27;2530.21
FT-2021-30338;23/07/2021;5149.64;1132.92;6282.56
FT-2021-30385;12/04/2021;1123.19;247.10;1370.29
FT-2021-30423;29/11/2021;9355.23;2058.15;11413.38
FT-2021-30426;26/09/2021;2851.61;627.35;3478.96
FT-2021-30456;10/12/2021;2124.81;467.46;2592.27
FT-2021-30468;27/03/2021;3499.73;769.94;4269.67
FT-2021-30483;11/10/2021;3293.62;724.60;4018.22
FT-2021-30490;07/07/2021;6078.76;1337.33;7416.09
FT-2021-30531;19/04/2021;6049.55;1330.90;7380.45
FT-2021-30545;03/09/2021;6585.90;1448.90;8034.80
FT-2021-30555;20/03/2021;5506.70;1211.47;6718.17
FT-2021-30564;25/11/2021;996.51;219.23;1215.74
FT-2021-30584;04/08/2021;1790.27;393.86;2184.13
FT-2021-30742;13/02/2021;13414.40;2951.17;16365.57
FT-2021-30776;02/06/2021;10899.00;2397.78;13296.78
FT-2021-30789;19/03/2021;11432.65;2515.18;13947.83
FT-2021-30801;05/11/2021;8196.50;1803.23;9999.73
FT-2021-30805;04/11/2021;3317.17;729.78;4046.95
FT-2021-30813;17/10/2021;15776.74;3470.88;19247.62
FT-2021-30930;04/12/2021;5177.67;1139.09;6316.76
FT-2021-30971;31/05/2021;1403.50;308.77;1712.27
FT-2021-31007;09/03/2021;7042.63;1549.38;8592.01
FT-2021-31027;14/11/2021;5218.37;1148.04;6366.41
FT-2021-31149;19/03/2021;9050.63;1991.14;11041.77
FT-2021-31173;11/10/2021;1044.17;229.72;1273.89
FT-2021-31192;09/01/2021;5890.59;1295.93;7186.52
FT-2021-31216;14/08/2021;6684.36;1470.56;8154.92
FT-2021-31449;13/04/2021;5828.74;1282.32;7111.06
FT-2021-31478;14/08/2021;5082.34;1118.11;6200.45
FT-2021-31500;11/08/2021;9047.88;1990.53;11038.41
FT-2021-31523;13/12/2021;917.14;201.77;1118.91
FT-2021-31696;24/12/2021;10575.78;2326.67;12902.45
FT-2021-31747;02/07/2021;1381.98;304.04;1686.02
FT-2021-31781;22/06/2021;13664.86;3006.27;16671.13
FT-2021-31799;06/03/2021;6697.84;1473.52;8171.36
FT-2021-31818;06/06/2021;7636.21;1679.97;9316.18
FT-2021-31825;23/11/2021;4107.67;903.69;5011.36
FT-2021-31835;24/03/2021;10342.07;2275.26;12617.33
FT-2021-31879;07/10/2021;3431.40;754.91;4186.31
FT-2021-31880;25/08/2021;3310.22;728.25;4038.47
FT-2021-31915;24/01/2021;11313.73;2489.02;13802.75
FT-2021-31957;28/09/2021;6249.64;1374.92;7624.56
FT-2021-31981;01/01/2022;4775.18;1050.54;5825.72
FT-2021-32003;10/09/2021;1915.88;421.49;2337.37
FT-2021-32048;25/05/2021;3756.58;826.45;4583.03
FT-2021-32058;28/05/2021;11742.97;2583.45;14326.42
FT-2021-32065;05/10/2021;4826.63;1061.86;5888.49
FT-2021-32128;01/01/2022;4578.93;1007.36;5586.29
FT-2021-32158;08/11/2021;9758.42;2146.85;11905.27
FT-2021-32167;28/04/2021;1380.25;303.66;1683.91
FT-2021-32178;10/07/2021;5707.25;1255.60;6962.85
FT-2021-32210;19/08/2021;4426.33;973.79;5400.12
FT-2021-32246;26/07/2021;9297.00;2045.34;11342.34
FT-2021-32312;03/08/2021;983.82;216.44;1200.26
FT-2021-32313;22/10/2021;3471.90;763.82;4235.72
FT-2021-32360;05/11/2021;8005.69;1761.25;9766.94
FT-2021-32394;16/12/2021;11505.83;2531.28;14037.11
FT-2021-32414;17/05/2021;7924.18;1743.32;9667.50
FT-2021-32475;18/07/2021;4460.97;981.41;5442.38
FT-2021-32544;09/09/2021;8813.77;1939.03;10752.80
FT-2021-32602;25/12/2021;1972.07;433.86;2405.93
FT-2021-32604;04/12/2021;15645.96;3442.11;19088.07
FT-2021-32622;19/06/2021;5683.42;1250.35;6933.77
FT-2021-32650;15/04/2021;8597.36;1891.42;10488.78
FT-2021-32669;06/09/2021;1839.28;404.64;2243.92
FT-2021-32789;15/11/2021;8845.88;1946.09;10791.97
FT-2021-32843;05/04/2021;9391.52;2066.13;11457.65
FT-2021-32901;20/07/2021;4363.31;959.93;5323.24
FT-2021-32932;09/09/2021;11186.34;2460.99;13647.33
FT-2021-32987;30/12/2021;17712.88;3896.83;21609.71
FT-2021-32989;27/12/2021;12320.53;2710.52;15031.05
FT-2021-32994;11/07/2021;4856.11;1068.34;5924.45
FT-2021-32998;12/11/2021;5109.48;1124.09;6233.57
FT-2021-33023;08/09/2021;1648.89;362.76;2011.65
FT-2021-33080;22/02/2021;4416.36;971.60;5387.96
FT-2021-33115;26/02/2021;4242.52;933.35;5175.87
FT-2021-33122;17/11/2021;3490.99;768.02;4259.01
FT-2021-33169;08/07/2021;1490.89;328.00;1818.89
FT-2021-33185;24/06/2021;4910.58;1080.33;5990.91
FT-2021-33256;22/01/2021;7488.76;1647.53;9136.29
FT-2021-33306;17/02/2021;10470.09;2303.42;12773.51
FT-2021-33355;08/11/2021;5405.25;1189.15;6594.40
FT-2021-33392;29/10/2021;8800.72;1936.16;10736.88
FT-2021-33441;02/12/2021;1640.55;360.92;2001.47
FT-2021-33484;16/10/2021;2798.10;615.58;3413.68
FT-2021-33532;09/03/2021;3819.41;840.27;4659.68
FT-2021-33534;06/11/2021;7643.51;1681.57;9325.08
FT-2021-33656;09/01/2021;10833.08;2383.28;13216.36
FT-2021-33814;11/06/2021;12812.68;2818.79;15631.47
FT-2021-33821;16/05/2021;6065.37;1334.38;7399.75
FT-2021-33825;15/02/2021;10697.69;2353.49;13051.18
FT-2021-33898;31/07/2021;5814.44;1279.18;7093.62
FT-2021-33964;20/08/2021;5474.97;1204.49;6679.46
FT-2021-34022;11/11/2021;12311.98;2708.64;15020.62
FT-2021-34048;18/04/2021;11453.43;2519.75;13973.18
FT-2021-34066;20/06/2021;10233.85;2251.45;12485.30
FT-2021-34077;23/04/2021;13586.31;2988.99;16575.30
FT-2021-34134;19/04/2021;4127.89;908.14;5036.03
FT-2021-34180;14/01/2021;8094.79;1780.85;9875.64
FT-2021-34192;30/06/2021;13203.50;2904.77;16108.27
FT-2021-34203;24/09/2021;12283.72;2702.42;14986.14
FT-2021-34211;19/08/2021;2255.68;496.25;2751.93
FT-2021-34348;30/04/2021;3698.31;813.63;4511.94
FT-2021-34366;29/08/2021;6960.06;1531.21;8491.27
FT-2021-34379;12/11/2021;13601.98;2992.44;16594.42
FT-2021-34391;15/09/2021;8171.91;1797.82;9969.73
FT-2021-34401;04/01/2022;12107.16;2663.58;14770.74
FT-2021-34472;08/04/2021;6538.69;1438.51;7977.20
FT-2021-34484;26/07/2021;9919.93;2182.38;12102.31
FT-2021-34514;27/01/2021;3339.40;734.67;4074.07
FT-2021-34524;04/10/2021;3500.95;770.21;4271.16
FT-2021-34553;15/06/2021;5575.87;1226.69;6802.56
FT-2021-34612;31/05/2021;8210.93;1806.40;10017.33
FT-2021-34628;10/08/2021;10625.46;2337.60;12963.06
FT-2021-34670;05/05/2021;10493.77;2308.63;12802.40
FT-2021-34684;13/08/2021;3748.70;824.71;4573.41
FT-2021-34693;02/12/2021;2293.38;504.54;2797.92
FT-2021-34731;06/03/2021;3263.97;718.07;3982.04
FT-2021-34738;02/10/2021;789.06;173.59;962.65
FT-2021-34776;07/09/2021;3424.88;753.47;4178.35
FT-2021-34791;19/02/2021;11428.90;2514.36;13943.26
FT-2021-34874;13/01/2021;701.74;154.38;856.12
FT-2021-34942;21/08/2021;10463.08;2301.88;12764.96
FT-2021-34949;14/03/2021;13661.54;3005.54;16667.08
FT-2021-34960;28/08/2021;2132.40;469.13;2601.53
FT-2021-34986;31/08/2021;4846.35;1066.20;5912.55
FT-2021-35020;10/03/2021;4009.40;882.07;4891.47
FT-2021-35039;02/10/2021;4969.36;1093.26;6062.62
FT-2021-35073;24/02/2021;9724.42;2139.37;11863.79
FT-2021-35120;26/04/2021;2640.13;580.83;3220.96
FT-2021-35135;15/05/2021;11742.08;2583.26;14325.34
